date,author,likes,score,content
2019/1/23 15:03,LUGAJUNG,0,10,加油吧
2019/1/23 14:44,无语yc,0,10,有谁也是老师让看 然后画海报的
2019/1/23 13:28,白井黑子。,0,10,不仅是守护国宝，守护的还是我们的国家，不忘历史，不忘国魂。国家，先有国，再有家。我们生于和平年代，之前由前辈，先人们守护国家，今后将由在座的各位一起守护，大家一起加油！！此生无悔入华夏，来世还生种花家
2019/1/23 12:54,Lazy丶青帝,0,10,太好看了！！！
2019/1/23 12:12,千年水声,0,10,生在中华家，是多么的幸运。
2019/1/23 11:46,箐尘夕,0,10,我幸为中国人。
2019/1/23 10:16,绯颜寒忆尽,0,10,啊啊啊，真的很好
2019/1/23 9:14,Archangel_momo,0,10,千年前的汉唐，自信，乐观，开放。千年后的我们，回首，复兴，展望！
2019/1/23 9:10,陌颜朽梦,0,10,节目依旧好看 制作也很用心 支持国家宝藏 传承中华历史!
2019/1/23 6:23,董轩龙,0,10,了解历史！学习智慧！
2019/1/23 6:15,爱提拉的米酥,0,10,作为一个视觉传达设计专业的老司机~这个真的是做的很优秀的片子了~。~
2019/1/23 3:51,changmindemt,0,10,超棒
2019/1/23 3:46,-四喜丸子-,0,10,吹爆！
2019/1/23 3:10,绯月辞,0,10,不管世代更迭，首都更迭，文化改变，诺大的中国大地下记录着不变的传承.
2019/1/23 2:44,八月之果,0,10,良心剧，精品国粹剧
2019/1/23 1:14,破雾穿云,0,10,我泱泱大国
2019/1/22 17:00,吾夫坂田银时,1,10,太美啦！中国古典文化值得传承！剔除糟粕取其美好一面！
2018/12/18 11:16,钱小七酱,0,10,自从开始看国家宝藏，扭转了我多少年崇洋媚外的审美，中国老祖宗留下的那么多巧夺天工的设计绚烂无比的图案流光溢彩的色彩，回溯过去就能发现中国的文物之美基本囊括世界上所有流派，有的是我不知道的美和历史！
2018/11/24 7:31,大大哒桔子,0,10,因为这个节目，让我发现身边的青年中也有许多和我一样喜欢历史，国宝好像一个桥梁，让我找到了无数的知音，我们之间可能没有交流，我们甚至不知道对方的名字，但是我们都深爱着一样东西，民族。感谢国宝，与你同行。
2019/1/22 23:32,木的樨梓,0,10,超级优秀啊啊啊
2019/1/22 23:28,君当仗剑四方,0,10,恨不能梦回大唐，着我盛世霓裳
2019/1/22 17:49,苍之茫丶,0,10,弘扬中华文化。让更多的人认识到国家的物美丰饶。
2019/1/22 16:09,咿咿呀呀鸭儿哟,0,10,我不管，你是5星
2019/1/22 16:04,她眸似海为谁蓝,0,10,爱啊…………
2019/1/22 15:37,梅尝酥,0,10,每一个国宝都是文化的积淀和历史的厚重，每一集的前世今生故事都是浓缩的精华，国家队出手，除了跪着就是哭着
2019/1/22 15:28,豆豉蒸咸鱼,0,10,看着看着眼泪就流下来了T_T
2019/1/22 14:48,碎月冰镜,0,10,服章之美，礼仪之大，秦汉隋唐，早已湮灭在历史的尘埃中，唯有这文化遗产流传千年而不熄，华夏的创造之火生生不息，让全世界，特别是元明清才因为大航海而来到中国的西欧诸国观赏我古典华夏的风采。
2019/1/22 14:48,未阕,0,10,其实想打9分半，扣掉的半分因为某些明星
2019/1/22 13:40,真鸡儿mmp,0,10,真的超美啊，我大唐姿色，雍容华美
2019/1/22 13:32,言湖忆,0,10,厉害了我的国（ノ??`）
2019/1/22 13:12,这大概就是永别,0,10,先吹一波再看
2019/1/22 13:09,9422126竹子,0,10,我天，这神仙衣服吧，想拥有
2019/1/22 12:41,比利小逼,0,10,国家的宝藏，帝国的余晖，这才是大唐盛世
2019/1/22 12:16,圣诞树上的果实,0,10,真的很美。一步一静，静止刹那间，梦回唐朝。
2019/1/22 12:15,怼天怼地怼霍霍w,0,10,没什么可说的，好!
2019/1/22 12:13,seeyouohni,0,10,文化自信，国家富强
2019/1/22 12:10,仁显王后的男人,0,10,很好看，感觉真的是一档很用心的节目了，演员演技或许有高低，但是给我们展现出来的都是最棒的啦，感谢每一位参演者。
2019/1/22 11:46,安染の,0,10,我，心向往之，
2019/1/22 10:31,dbyi,0,10,每一期都很感动，都要看的鼻头发酸，也增长了好多知识。第一季更多的关注国宝守护人是哪位，演技如何。第二季关注点转到了文物本身，国宝名字不在晦涩难记，很喜欢国宝的前世传奇，今生故事，自豪感油然而生。加油。
2019/1/22 9:35,大家捡波澜,0,10,题材不错充分发展古文化的同时有吸引大部分观众想把评分变成10分
2019/1/22 7:52,HaochenLiu,0,10,不输给第一季。太师演得太好了~
2019/1/22 7:04,老实敦厚的梦璐,0,10,此生无悔入华夏 来生还在种花家
2019/1/22 6:54,Cynthia-T,0,10,为甘肃省博物馆打call，铜奔马，驿使图画像砖，人形器口彩陶瓶冲啊！
2019/1/22 6:54,风之舞婷婷,0,10,依旧是感动满满
2019/1/22 6:37,取名字太难哎,0,10,建立了民族自信，国家自信！知过去才有未来
2019/1/22 6:22,Lzz3033,0,10,满分没说
2019/1/22 2:26,瑟废喵,0,10,加油！祖国
2019/1/22 2:22,wtchy,0,10,我对不起我的专业。吹爆
2019/1/22 0:25,离恨天lizza,0,10,太好看了！
2019/1/21 13:43,艳艳艳艳艳艳宝儿,1,10,《国家宝藏》真的看一期哭一次，尤其是国立老师问出：我们有多年轻？观众回答：上下五千年！我在历史系学习，作为一名历史的学习者，在《国家宝藏》中学习了很多，很多知识立体了起来。如果你是历史的爱好者，强推！
2019/1/21 12:59,霸道总裁的男朋友,1,10,用我那匮乏的词汇量夸一下，太TM好看！
2019/1/21 8:21,拉文克劳羊,1,10,纵能穿梭古今，横能覆盖各行各业，展现形式丰富有意义，如此优秀的综艺，夫复何求。
2019/1/21 4:09,顺其自然0123,1,10,地大物博，历史悠久，继往开来
2019/1/21 18:56,Ilccyy,0,10,本来对历史不怎么感兴趣的都被吸引了，希望可以继续做下去！
2019/1/21 15:59,诡异的耗子,0,10,完全不知道说啥，就喊666吧
2019/1/21 15:37,熟稔悦,0,10,看完之后只能说，此生无憾入华夏，来世还做种花家
2019/1/21 13:20,两眼拍黄瓜,0,10,是一种文化的传承 宏伟又有内涵
2019/1/21 13:13,沉默寡言的小青,0,10,千言万语，这样的节目请再来十季
2019/1/21 12:53,此面向敌,0,10,每周的历史文化盛宴！
2019/1/21 12:45,休澄,0,10,惭愧，对历史的无知，自豪，为祖国的底蕴
2019/1/21 12:37,芋头番薯,0,10,很棒阿，继续加油＾０＾~
2019/1/21 12:01,ML97R,0,10,加油中国！
2019/1/21 11:47,阳光的Roy,0,10,守护历史，守护中华文脉。
2019/1/21 11:30,kankeisa,0,10,第二季比第一季还要好看
2019/1/21 11:07,年光冉冉今如许,0,10,很好的节目，希望这样能传承经典的节目越来越多
2019/1/21 10:25,黑蔷薇保存会,0,10,满分
2019/1/21 9:57,elfog,0,10,视古思今，不忘初心，方能始终。
2019/1/21 7:37,怕是要出大事情,0,10,五星支持!
2019/1/21 7:10,汉堡肉拌粥,0,10,太棒了
2019/1/21 6:59,禁屁啊,0,10,请的明星守护人还是希望找德艺双馨的，大家尊重文物，流量有时候会带来不好的影响，黑红嘛，大家都是来看文物的，为了明星吵架忽略文物不值。剪辑有几期有很明显不连贯，画面转接太快，观众画面太多，镜头转换太多。
2019/1/21 6:45,温辛晓窝,0,10,每看一集都热泪盈眶，为前世古人的智慧与胸怀折服，为今世守护者的真挚与热爱动容，为演员们的演绎与专注感叹，更为华夏源远流长的历史傲娇！
2019/1/21 6:42,DuoUI,0,10,棒呆
2019/1/21 6:40,发呆的冰小心,0,10,每一期都能看得热泪盈眶
2019/1/21 6:01,忠肝义胆卢俊义,0,10,词穷了 中国NB
2019/1/21 5:15,完全玩玩而已,0,10,好节目！
2019/1/21 5:13,不要理我让我静静,0,10,知来处，明去出，希望能这样一季一季的办下去
2019/1/21 5:11,wuli无疯,0,10,文案超级棒啊！为国家宝藏打call
2019/1/21 4:33,喰學長,0,10,五星好评，每一集都看哭，第二季还有我们潮汕人，支持
2019/1/21 3:27,这个叶神有点滑稽,0,10,一直都是5星好评，希望节目能永远做下去
2019/1/21 3:25,芒果炖胡萝卜,0,10,啊啊啊啊啊差点看哭
2019/1/21 3:21,笙歌梦里归,0,10,国家宝藏冲鸭！
2019/1/21 3:17,深渊咕噜咕噜,0,10,6.66667E+15
2019/1/21 1:49,mlxg真好吃,0,10,民族的才是世界的，每一件文物和国宝只有在自己的国土上才能发挥自己的精神价值，这时候不得不想起颜老的天下第二行书了，当然还有很多流落海外的文物，只有回到祖国的怀抱，中国的国家宝藏才能代表中国人的精神。
2019/1/21 1:24,是暮年还没到古稀,0,10,贼好看的良心节目
2019/1/21 0:31,后悔去过,0,10,五星走起
2019/1/21 0:16,楚河汉界i,0,10,好看
2019/1/20 1:29,池鱼长安,1,10,真的很棒呢！
2018/12/10 1:25,流云藏梦,0,10,太赞了吧，尤其是那两位吟诵 如果没有李白 的时候，心潮澎湃啊，我一直以为李白已经够高了，没想到还可以更高ヽ(爱??‘爱)ノ
2019/1/20 23:28,锦城棉,0,10,太好看了！中国加油！！！
2019/1/20 18:13,程晓柒,0,10,必须五星，各方面都很好，
2019/1/20 17:38,奔跑的虎虎,0,10,好看好看
2019/1/20 17:24,文峰思密达,0,10,守护历史
2019/1/20 16:06,今夕明月照昔人,0,10,知何处来，去何处去的节目
2019/1/20 15:49,翛遥兮,0,10,神仙节目，视觉听觉精神多重享受
2019/1/20 14:47,青枫叶,0,10,太棒了！
2019/1/20 14:28,貼膜boy賣藥郎,0,10,这期甘博完全可以用“震撼”来形容。马踏飞燕稳了，不论是想到冠军侯骠骑将军还是甘州一役成名的“怀化将军”，看预告我都激动地几乎落下泪来。还有什么比家国天下主题更催泪的呢
2019/1/20 13:01,可爱的茉茉,0,10,"今生无悔入华夏,来世还生种花家。"
2019/1/20 12:45,可惜是个Hentai啊,0,10,看历史 学历史  好
2019/1/20 12:03,盐党偏中二,0,10,文化自信
2019/1/20 8:30,acmore,0,10,每一集都有感动人心的闪光点，每当结束，久久无言，历史在心中回荡，这才是好节目，这才是正确的教化姿势！
2019/1/20 8:06,贝尔摩德的小宝贝,0,10,丰富我们的见识
2019/1/20 5:56,贫僧爱方丈,0,10,非常的棒这个节目
2019/1/19 15:56,漓·倩凝,1,10,为国家宝藏疯狂打call！每一期都超有意思！！
2019/1/19 15:26,绯色乐章,1,10,从第一季追到现在，牛逼！
2019/1/19 15:12,墨西哥金枪鱼,1,10,我是中国人 ，我志愿守护赤子国魂
2019/1/19 13:24,一伊非雪,0,10,不忘本来，吸收外来，面相未来。历史，就是让我明白我们之所以成为我们的原因。
2019/1/19 13:18,聆海听滔,0,10,热血沸腾
2019/1/19 12:30,终究是寂寞的,0,10,中国工艺科技一直强国 外国来势汹汹 但又何必看衰自己
2019/1/19 10:37,酒砚疏,0,10,很棒！
2019/1/19 9:24,#NAME?,0,10,此生不悔入华夏！
2019/1/19 7:33,言季_腿长两米,0,10,不得不说还是太喜欢这个了。
2019/1/19 7:10,猫不欺,0,10,啊啊啊啊啊三石哥哥要上了！我好激动！
2019/1/19 6:41,枢阳合虚,0,10,这是顶得住啊！一整天没出过门了终于要看完了，五星一个都不能少。
2019/1/19 6:19,瞎零干,0,10,只有好评
2019/1/19 5:23,墨迹扬,0,10,每一件国宝都蕴藏着丰富的情感，华夏之魂，萦绕中华大地
2019/1/19 1:37,撸蛋蛋喵,0,10,必须满分！
2019/1/18 15:01,LヽLawliet,1,10,国家宝藏，真的让国宝活起来了，中华文明五千年的文化潜力，就由我们这一代来传承发扬光大
2019/1/18 5:07,柒柒捌捌0817,1,10,国家宝藏既能学习历史又能学习宝藏精神
2019/1/15 5:51,江湜xwz,0,10,不愧是音乐剧演员，很喜欢话剧音乐剧类的
2019/1/18 21:41,井鄙视,0,10,我们有多年轻！中华上下五千年！
2019/1/18 18:00,黑化的小醉,0,10,好
2019/1/18 16:20,就是说就睡觉就,0,10,好好好
2019/1/18 12:36,MAIKI,0,10,煌煌汉威，加油！！！！
2019/1/18 12:07,Y-白猫,0,10,一个字-好！
2019/1/18 12:04,张小天zz,0,10,每次看都起鸡皮疙瘩，头皮发麻，热泪盈眶！
2019/1/18 10:29,阿丧QAQ,0,10,国家宝藏我吹爆！
2019/1/18 7:24,白鸥问舟,0,10,看得满腔热血！
2019/1/18 3:38,0牧童短笛0,0,10,已跪
2019/1/18 3:23,peiyaqing,0,10,太棒了~~~~~就需要这样的节目~~~~~~~~~~~~~~~~~~~~求出原声带！！！！！！
2019/1/18 2:26,米戈Tocci,0,10,美哭了ヾ(???)?
2019/1/14 5:05,吾生有涯而知无涯,4,10,太喜欢这档节目了。从第一季到第二季，我觉得越是去了解，就越能够明白我们这个国家的历史文化多么的瑰丽，多么的动人心魄。鼓掌，感谢节目组人员让我们看到这么好的节目，所以，我们也应该努力呀！一同去见证和创造
2019/1/17 19:59,黑色的橘子佟仔,0,10,重新让我认识到了国家的文化历史
2019/1/17 16:43,Raymon-877,0,10,央视爸爸央视爸爸央视爸爸！
2019/1/17 16:03,8光明9,0,10,5分，不能再低了
2019/1/17 14:27,嘤嘤其鸣矣,0,10,没啥说的，就是棒
2019/1/17 14:22,拜托叫我去学习,0,10,我们很年轻 多年轻？  上下五千年！
2019/1/17 13:19,随囍慎独,0,10,不悔入华夏
2019/1/17 13:07,驿站牧歌,0,10,曾有幸在B站上听过张维为老师的《中国人，你要自信》的演讲，结合最近几年层出不穷亮点纷呈的娱乐教育节目，我们国家急需建立的就是文化自信了吧！
2019/1/17 12:16,拼死攒够1000关注,0,10,看了一集就忍不住发表点评了，不得不佩服古代劳动人民的智慧，这么多让人叹为观止的国家宝藏，真的让我体会到了什么是文化自信，作为中国人我很自豪！
2019/1/17 11:06,剑指天南Online,0,10,非常用心去做的一个节目，让文物真正活起来，不是空话。只是建议不要请流量明星，他们不配成为国宝守护人。
2019/1/17 9:24,且弄清墨述平生,0,10,终于可以为你打分啦！我最喜爱的《国家宝藏》！   不会说华丽赞美的语言，惟有五星是我对你直接的表达。我爱你《国家宝藏》！
2019/1/17 8:43,带宝去看海,0,10,为中国的中国感到自豪
2019/1/17 7:58,小眸酱呀,0,10,太棒了，刷了好几遍了，每期都有不同的感慨！不得不说，果然是央视，制作简直太精良了。这哪里只是个综艺，都可以当教材来看了。
2019/1/17 6:20,红薄荷神仙_,0,10,看大唐服饰重现的时候哭出来了，莫名其妙的。
2019/1/17 5:24,月巴禾火,0,10,牛逼！
2019/1/17 3:28,顾思玖,0,10,有历史的厚重，也有现代的科技。因为它，我喜欢上了博物馆。我超喜欢这个节目的！
2019/1/16 22:27,味道居士,0,10,第五集，最后听到起立，下意识的站直了身子，眼中含泪哽咽唱完了国歌，此生不悔入华夏，来世还生中华家！
2019/1/16 16:40,intront,0,10,哭泣！真的赞爆央视粑粑！！！
2019/1/16 16:11,络草,0,10,棒！！！！！！
2019/1/16 16:00,sking银,0,10,唯一一个看完之后马上来打分的节目，希望能够一直保持下去
2019/1/16 13:20,KAMI是堂本刚命,0,10,在此能深深感受到作为中华之子的荣耀感和使命感
2019/1/16 12:20,隔壁家的老木,0,10,每一次的观看都是一次惊喜，或许过去到各地旅游时博物馆从不在行程之内，但是从现在开始每一次的第一站永远是博物馆，因为只有在这里你才能真正了解这个城市的起源。
2019/1/16 10:01,香辣灯小猫,0,10,作为宣传中华民族优秀传统文化传承的节目，绞尽脑汁要让各类人群都能够爱上中华民族自己的文物，爱上这个不断进步中的国家，央视还是诚意满满的!
2019/1/16 6:07,玛卡巴卡木希比希,0,10,太棒啦 有文化底蕴的中华名族会一直这么好！
2019/1/16 6:07,SiIn_Lui,0,10,普及中国文化，好看，感动。
2019/1/16 4:58,大花猫吖,0,10,好，就一个字
2019/1/16 4:34,言寺在这里,0,10,国家宝藏是我一直充满期待的一项综艺节目
2019/1/16 4:21,亓三儿,0,10,舞美央视最牛没有之一 内容依旧完美
2019/1/15 12:35,An酱也想谈恋爱,1,10,新疆维吾尔自治区博物馆整一期都是神仙啊！~
2019/1/15 23:11,发芽的土豆酱,0,10,这是一个值得我们年轻人看的很有意义的综艺节目！这是一个年轻的节目，有多年轻？上下五千年！自信自强生生不息！传承文化铭记历史，重在我们每一个人。
2019/1/15 17:40,一期泗糸乃,0,10,我们需要文化自信也必须有文化自信
2019/1/15 17:39,來世愿生幻想乡,0,10,中国
2019/1/15 16:30,青楼大嫖客,0,10,铭记历史，尊重历史。我们有这么璀璨的历史，如何不骄傲，如何不自豪。此生无悔入华夏！
2019/1/15 16:19,翅翅想吃丸,0,10,舞台效果爆炸！演员演技爆炸！题材好到爆炸！！喜欢！！！！国内最棒的综艺！
2019/1/15 16:10,叶灿Yecan,0,10,现代传媒与传统文化的交接，用急剧感染力的文案与表演，不管是舞美设计还是音乐，都是很好的运用表现。展现泱泱大国的气魄，文化魅力。在一众娱乐综艺中不仅丰富了人们的娱乐生活，而且丰富了思想。
2019/1/15 15:56,飛歌-_-,0,10,被我们的祖先一次次震撼到，为我们伟大的祖先感到骄傲！
2019/1/15 15:52,一生只一言,0,10,国家宝藏从第一季开始到现在变化真的很大，作为一部综艺节目能够做到如此老少咸宜真的是非常非常之优秀。
2019/1/15 15:37,鬼谷青睦,0,10,古人真是大智慧
2019/1/15 14:42,Angel灬落尽,0,10,我为中国感到自豪！
2019/1/15 14:19,YY楼楼,0,10,我爱这个节目
2019/1/15 14:03,魏小北081,0,10,大推，五千年  年轻的国度  因为自己是中国人而骄傲！(???????)
2019/1/15 13:13,今青宇夏南豆,0,10,国家宝藏最棒
2019/1/15 9:56,建国当天成的精,0,10,想了想，咋概括中华上下五千年呢：粗长
2019/1/15 9:37,一桌还酹江月,0,10,很好看，支持支持。
2019/1/15 9:28,SEVENBABY,0,10,看完最新的新疆博物馆，没说的，五星出东方利中国，五星好评！
2019/1/15 7:48,抗弯截面系数,0,10,终于到4级了，同志们啊！自从我6级的大号被盗之后等了好久才能给《国家宝藏》评分Q_Q！
2019/1/15 7:28,WalseLau,0,10,完美
2019/1/15 4:56,咸鱼度丶,0,10,第一季看过两集，拍的真心好，只是现在没时间看
2019/1/15 3:15,墨水很咸,0,10,超级棒的
2019/1/15 3:12,猴哥师傅说得对,0,10,就是想给个五星，
2019/1/15 1:52,SS安臣,0,10,太震撼了
2019/1/15 0:30,你们都中暑了吗,0,10,央视出品，必属精品！国家宝藏看得真爽！
2019/1/14 12:08,我有毁灭打击,1,10,为我中华叉腰！
2019/1/14 11:36,布伦格子,1,10,不多说 希望这个节目想新闻联播一样永远播下去(??ω?`)
2019/1/14 7:47,古月山涧,1,10,每次看完国家宝藏不是不知不觉的满脸泪水，就是浑身热烘烘红通通的，每次看完都说太累了，心里装着满满的情绪，不然不看了或者等缓过来再看，反正观看自由嘛，结果每次都忍不住追。所以我这么胖都是因为食言而肥
2019/1/14 6:53,苏以西丶,1,10,希望央视爸爸多出点类似的节目。真的好看而且特别有意义
2019/1/14 6:19,是这块小饼干啊,1,10,我爱我国
2019/1/14 17:04,城雀丶,0,10,中国历史博大精深！中国古人博学多才！
2019/1/14 16:10,若水清然,0,10,为生活在中国，为遥远的呼唤，感到自豪与骄傲
2019/1/14 15:39,七朔sama,0,10,看得热泪盈眶，热血沸腾！作为华夏儿女真的是无比骄傲！永远爱我们伟大的祖国！！！
2019/1/14 15:34,C_云响儿,0,10,感动。特别感动。
2019/1/14 15:01,W-王,0,10,非常棒
2019/1/14 14:54,離殤公子,0,10,2040年9月9日，五星出东方，我们约定
2019/1/14 14:38,limaoxiaohui,0,10,厉害死我了！掐腰还是掐胳肢窝都表达不了我现在身为这些古人后人的激动！我想掐脖子！不行脑袋也行！
2019/1/14 14:25,神乐猫,0,10,心目中最好的国宝类节目！
2019/1/14 14:25,船长风来了,0,10,好看
2019/1/14 14:20,托尼托尼·我,0,10,这期有如神仙
2019/1/14 14:20,叁月不打烊,0,10,之前持保守态度没打分，现在我终于可以理直气壮打五星！
2019/1/14 14:10,月夜の幻舞,0,10,一如既往支持国家宝藏
2019/1/14 13:54,伤心猪大肠5号,0,10,太好看了
2019/1/14 13:39,金木研啊哈,0,10,有营养
2019/1/14 13:14,intdoyble,0,10,质量很高哇
2019/1/14 11:12,大雨,0,10,第二季的精彩丝毫不输第一季，布景、配乐、内容和引发的思考真的太好了，强推。
2019/1/14 10:29,SuperのMe,0,10,个人很喜欢看中国的历史
2019/1/14 9:02,2货月,0,10,非常棒的节目！！
2019/1/14 8:10,木夕wanwan,0,10,太棒了
2019/1/14 7:22,秋泽恒濑,0,10,大唐这盛世
2019/1/14 6:36,久离哩,0,10,真的好好看。太感动
2019/1/14 6:35,抽什么奖什么抽奖奖啥,0,10,为什么不是满分？奇怪
2019/1/14 6:27,起名困难的千芊,0,10,博物馆爱好者真是太幸福啦~
2019/1/14 6:10,红鲤鱼与绿鲤鱼于鱼,0,10,超级好看呀
2019/1/14 5:03,名字太长会看晕女友,0,10,传播中国文化，五星再出东方！
2019/1/14 4:53,念安念谁安,0,10,！！
2019/1/14 4:46,拖家带口候篱归,0,10,炒鸡好看的节目
2019/1/14 4:43,松涛烹雪醒诗梦,0,10,历史的传承，文明的延续，中国的心声，我们的自豪。
2019/1/14 4:34,aiba的顺顺,0,10,弘扬万古中华文明～～～提升名族自信心！！！
2019/1/14 4:23,摇阿瑶呀,0,10,我的眼泪不值钱T﹏T
2019/1/14 3:58,筱塵埃,0,10,期期追更，看得我又哭又笑
2019/1/14 3:57,妖眼惑纵,0,10,看的过程中真的会泪目
2019/1/14 3:21,次元干涉者,0,10,好看
2019/1/14 3:02,白粥酸,0,10,国之瑰宝
2019/1/14 2:47,月照君山,0,10,nice
2019/1/14 2:38,浩淼是我,0,10,个人觉得很有特色，以新颖的方式带动当下年轻人对历史，对根源的一种回首。
2019/1/14 1:38,ming明琛,0,10,特别好的节目
2019/1/14 1:32,一只薄荷绿的水晶控,0,10,这是我看过的最好的节目，没有之一，全能型节目，表演，唱歌，舞蹈……我华夏大国，上下5000年历史，不能被人遗忘了去！特地去了上海博物馆，可惜……商鞅方升和缂丝莲塘乳鸭图不对外开放
2019/1/14 1:12,上条当麻玲,0,10,国之重器
2019/1/14 0:48,禁欲的少年,0,10,真是太好看了，不亏是央视大大
2019/1/14 0:28,墨冥辰,0,10,就是打心底动容
2019/1/14 0:03,撩人的阳光明媚,0,10,太感动了
2019/1/7 14:57,一只闲澐,0,10,此生不悔入华夏，来世还入种花家
2019/1/13 21:25,终须化飞,0,10,真的很喜欢
2019/1/13 19:22,達蓋尔的旗帜,0,10,五星，不能再多！
2019/1/13 18:38,妖妖予以,0,10,很棒棒，每次看都有不同的感触
2019/1/13 18:02,正一小道士,0,10,华夏复兴，衣冠先行，很开心能看到这样的传统文化的节目，感动
2019/1/13 18:02,六月的五月病,0,10,汉服最美！
2019/1/13 17:57,彡灬Z深白色,0,10,非常优秀的节目… 扬千年古国浩瀚厚蕴  溯万代华夏磅礴雄姿  ！
2019/1/13 17:25,牛成群,0,10,超级好看，良心！
2019/1/13 17:10,真是杠说人杠你站,0,10,超棒!
2019/1/13 17:06,猫大林,0,10,这么好的节目，第二季不仅没拖后腿，还进一步。了
2019/1/13 16:51,斑-辣子咩,0,10,意想不到的视感，原本以为很枯燥，结果是我错了，先跪为敬!
2019/1/13 16:39,沉默是因为yz,0,10,全能型节目
2019/1/13 16:26,戈阡陌翠微,0,10,就是一个字:酷?_>`
2019/1/13 16:20,天真家里的小哥,0,10,以动人的故事讲国宝们，更让人动情！
2019/1/13 12:32,贺茂晴明,0,10,很有意义
2019/1/13 12:28,古韵落语,0,10,守护国之珍宝，守护民族之魂
2019/1/13 12:09,满脑子硅胶,0,10,我能说啥，一期比一期精彩，感人，励志
2019/1/13 8:41,阿都_Dudu,0,10,第四期瞬间圈粉，很好的综艺！
2019/1/13 7:24,霖灵cloris,0,10,真的有种我泱泱大中国的感觉
2019/1/13 6:17,隔壁小黄姬,0,10,真的很推荐这档节目，除了个别期有些尴尬外，大部分每期都有一个让人为之振动的点，喜欢人间乐，喜欢假如没有李白，还有很多很多。希望能一直拍下去。加油，国家宝藏。
2019/1/13 5:40,这是我pa,0,10,设计老师放过的呀，超好看
2019/1/13 4:31,一任风和雨,0,6,泪目
2019/1/13 4:31,丰富的很纠结,0,10,一期没落下。这节目很棒！
2019/1/13 1:46,ayaDu药酱,0,10,《国家宝藏》在让我们看到国宝的同时，也看到了坚守信仰，坚守工作岗位的开拓者们。国宝在魂不在器，国宝之魂告诉我坚守，热爱先人，守护信仰的重要性。谢谢《国家宝藏》，我要把这个节目安利给更多的人。
2019/1/11 10:54,假的瀾,2,10,简直是创世纪的一部良心综艺，我爱国家宝藏！
2019/1/6 15:59,AalnJT,0,10,第二次赶上评论，好刺激。
2018/12/10 12:30,庙已郑,0,8,四颗星，泪点太多。
2019/1/12 14:12,爱做梦的派大星啊,0,10,超级喜欢【心】
2019/1/12 14:11,这里那里哪里,0,10,请到的各位嘉宾都很棒，故事也棒。
2019/1/12 9:27,鱼雨鱼雨吁,0,10,非常棒
2019/1/12 9:20,幻灭尘华,0,10,你大爷还是你大爷
2019/1/12 7:14,严世番,0,10,这是我们国家真正需要的一档节目
2019/1/12 7:08,秋凉zz,0,10,吹爆了，但不让下载是真的难受_(:з」∠)_有时候信号不好卡的烦躁。寒假补吧qjj
2019/1/12 4:54,冬河冰源,0,10,国家队！
2019/1/12 3:58,清茶论道,0,8,第一季追到了第二季，词穷的我只能说这个节目是真的很棒！国宝不仅仅是一件物品。它代表的是一代人的智慧、情怀与精神，是文脉的传世不衰。期待有第三季！
2019/1/12 3:46,这名字都被取,0,10,必须满分！真的做到了让国宝活起来，走进我们生活，国宝不再是博物馆里尘封的文物，而是流淌在中华儿女心间的热流，是一种动力，来源于我们五千年的历史！我们一直都是我们！安利了身边许多朋友，他们也都非常痴迷！
2019/1/12 3:13,青灯古畔,0,10,此生无悔入华夏，来世愿在种花家！
2019/1/12 2:21,土耳其小章鱼,0,10,国歌永不忘，华夏精神伴成长
2019/1/12 1:26,丑怪小女子,0,10,国家宝藏冲鸭！
2019/1/11 10:45,不料不出所料,1,10,超级喜欢看的呀。因为这个，现在去一个地方玩就想着去看那个地方的博物馆了，不过因为时间原因，没机会出去，心里暗搓搓的计划了好久了。
2019/1/10 16:50,泪染墨迹,2,10,我是中国人，我志愿守护聂耳小提琴，守护历史，守护赤子国魂
2019/1/10 7:11,魏家明,2,10,若是人人为国，国何不昌；若是人人为己，国又何不乱，我想说的是，每一位中华儿女，当唤起内心民族自信和爱国精神的时候，那么，他也成为了国家无比自豪且独一无二的宝藏。
2019/1/11 18:15,王权一富贵,0,10,我们当代大学生必须要居安思危，不能说有多大贡献，但是我们至少明天作为一个中国人应该具备哪些素质！完整严谨的唱出国歌这是对国家对历史的尊敬。人人有责！！！
2019/1/11 16:30,叶子板,0,10,太感动了我是中国人我骄傲！
2019/1/11 15:42,慧慧倪儿,0,10,一口气三集
2019/1/11 14:16,吾王-莫甘娜,0,10,"最近才刷到,虽然心情不好,但这无疑是好的纪录片,不好意思给低分."
2019/1/11 13:54,西部战区战略忽悠局,0,10,非常好看的综艺   五星好评  最好看的
2019/1/11 13:29,hot-hand,0,10,让自己了解到种花家的辉煌与谷底，居安思危
2019/1/11 12:48,chanchan61,0,10,太赞了
2019/1/11 12:06,忘忧的杜甫,0,10,久别重逢非少年，执杯相劝莫相拦
2019/1/11 11:34,哎呀咿吖,0,10,超级棒！！！！为央视爸爸疯狂打call！
2019/1/11 11:18,墨染符雨涵,0,10,真的好看，加油，辛苦所有的工作人员了谢谢!
2019/1/11 10:25,一个昵称老在改,0,10,好！！！（233333）
2019/1/11 9:38,Winwin小丸子,0,10,看到云南这期的聂耳小提琴，唱国歌的时候我都哽咽了，所有歌都会忘记，唯独国歌深刻印在了我的脑海中，这期做得真是太棒了！( ‘-ω?? )
